person_id,証言内容
28609,「それで、ダイナとはどなたですかな、もしお尋ねしてもよろしければ？」とインコは言いました。
80485,これはアリスにとってとても新しい考えだったので、しばらく
11686,"
"
84681,* * * * * *
68807,と彼女は思い、涙が出ていないか確かめるため、もう一度その目を見つめた。
46233,しかしここで、アリスが大変驚いたことに、公爵夫人の声は消えていった。
10389,"
"
27198,"
"
23880,かつらを、（どうやったか見たいなら口絵を見てください）彼は
40038,「盗まれた！」と王様は叫び、陪審員の方を向いた。彼らは即座に
29250,"
"
36008,この瓶がするわ。本当に、また大きくなれたらいいな、
47664,"
"
10680,"
"
63152,とても上を向いた鼻で、本物の鼻というよりは豚の鼻のようでした。また、その
19341,"
"
23097,お姉さんが読んでいる本を、しかしそれには絵も会話も
71185,グリフォン。
61986,ヤマネは再び一、二分考えてから
77433,"
"
82678,翼で彼女を激しく叩いていた。
50047,"
"
39346,そして彼女は、まず一方を、次に他方を取り、
14421,全然乾かないわ。
93538,悲しげにしっぽを振り、全く動けなかった。彼女はすぐに
48399,ダイヤの、そして兵士たちのように二人一組で歩いていた。これらの後に来たのは
27923,毎回少し前に進み、大きく後ずさりし、しわがれた声で吠えながら
63173,「それは最初から最後まで間違っている」と芋虫はきっぱりと言った。
70059,王室の子供たち。彼らは10人で、その可愛い子たちは
13189,法廷。
33596,それを紹介する。」
43434,第10章 ロブスターのカドリーユ
38795,"The Hatter opened his eyes very wide on hearing this; but all he SAID
"
48997,急に消えるなんて。めまいがするわ。」
62398,"
"
27483,"
"
40704,「若い頃」とウィリアム神父は息子に答えた。
18497,あんな長い言葉、それに、あなたも信じていないでしょう！」そして
17623,"
"
28857,"
"
19018,"
"
94828,これは証人を全く勇気づけるものではなかった。彼は動き続けた。
99043,これに対し、白ウサギはトランペットを三回吹き鳴らし、それから
34651,現れた。しかし彼女はできるだけ速く走り去り、すぐに
96357,涙ながらに、「本当に頭を下げてくれたらいいのに！ とっても疲れたわ
95241,その中にアリスは白ウサギを認めた。それは急いだ
58113,「私のは長くて悲しいお話（tale/tail）よ！」とネズミはアリスの方を向いて言った。
93969,スプーンを懐に入れることを親切にも許された。
80421,「続くんだよ」と帽子屋は続けた。「こんな風に…」
54419,"
"
56384,「あなたはあまり海の下で暮らしたことがないかもしれないが――」（「ありません」と
40832,法廷の向こう側。
28500,"
"
15376,全く馬鹿げてる！」そして彼女はドアを開けて中に入った。
75736,「ノックするなら意味があるかもしれないがな」と従卒は続けました
60418,"
"
75357,「私は彼のところへは行かなかった」と代用ウミガメはため息をついて言った。「彼は
49236,"
"
85615,尋ねるために。
38178,ティースプーンで三月ウサギを指して）「――それは、
78304,今？それは一つの慰めになるわね…決して年老いた女にはならない…でも
55954,"
"
15851,「それならこう言っても同じことだ」と三月ウサギが付け加えた。「『私が
56806,それが何かわかるまで、彼女をかなり。彼女は
86790,声で、「いや、お嬢さん、実を言うとね、こいつは
84921,うたた寝。しかし、帽子屋につままれると、それは再び
26520,物を置くなんて！
48978,「ほとんどコショウだよ」とコックは言った。
97857,自分に言い聞かせました。「まあ、何でもビルに押し付けるみたいね！私なら
80128,糖蜜の井戸から糖蜜を汲み出せると思うのかい――え、おばかさん？」
39087,「代用ウミガメスープが作られるものよ」と女王は言いました。
74233,アリスはコックの方をかなり不安そうにちらりと見て、彼女が
34236,「彼らが全然公平にプレーしているとは思えないわ」アリスは、やや
60312,"
"
20126,続けた。
91269,（彼女は「生き物たち」と言わざるを得なかった。ご存知の通り、そのうちのいくつかは
45852,"
"
70112,「ああ、まあ！だいたい同じことよ」と公爵夫人は、
60216,"
"
53272,彼らに合わせるために！
66100,ここでヤマネは身震いし、眠りながら「きらきら」と歌い始めました、
21022,子守唄を歌い、各節の終わりには
43227,"あの素敵な庭への道を見つけることだわ。それが"""
77432,「それ」が意味するもの。
82262,「私の冒険を話してあげられるわ…今朝から始まるの」と
13080,「それじゃあ」と猫は続けました、「犬は怒るとうなるだろ、
57445,もちろんそうではありませんでした、完全に厚紙でできていたので。）
40234,ネズミ捕り、月、記憶、そして『だいたい同じようなもの』――あなたは『だいたい同じようなもの』の
29164,小さなドアのそばで待っていても無駄なようだったので、彼女は
91949,"
"
74312,"
"
28193,それで話すのに十分な。
41353,"
"
67424,「昔々、三人の小さな姉妹がいました」とヤマネは始めた。
22095,すぐに出発し、すっかり疲れて息が切れるまで走り、
80583,「そんなに押さないでほしいな」と、座っていたヤマネは言った。
12778,それらをそんなにピカピカにするの？
77093,"
"
83170,アリスは少しおずおずと言いました。「でも、昨日に戻っても無駄よ、
23766,てっぺんに腕を組んで座り、静かに長い
50207,"
"
47977,"
"
20252,見えなくなり、年老いたカニが彼女に言う機会を得た。
80361,かすれた、か細い声で、「お前たちが言っていたこと、一言一句聞こえていたぞ」
61663,"
"
57161,"
"
71912,"
"
35634,美しいスープをたった1ペニー分？
21014,「では、参れ！」と女王が叫び、アリスは行列に加わった。
82827,子供時代。そして、彼女が他の小さな子供たちを周りに集め、
