id,person_id,original,japanese
349,37118,"Soup of the evening, beautiful Soup!",夕べのスープ、美しいスープ！
350,40829,in the world she was to get out again.,どうやって再び外に出るのか、世界で。
351,52081,"to do next, when suddenly a footman in livery came running out of the","次に何をすべきか考えていると、突然制服を着た従卒が"
352,88987,,
353,72087,"home! Why, I wouldn’t say anything about it, even if I fell off the top","家！だって、てっぺんから落ちても何も言わないわ"
354,80624,,
355,18583,,
356,80737,,
357,25834,"that dark hall, and wander about among those beds of bright flowers and","あの暗いホールで、輝く花壇や"
358,90514,,
359,63902,"There was a table set out under a tree in front of the house, and the","家の前の木の下にテーブルが用意されており、"
360,25763,"Alice took up the fan and gloves, and, as the hall was very hot, she","アリスは扇子と手袋を取り、ホールはとても暑かったので、彼女は"
361,65073,,
362,30287,,
363,99670,Just then she heard something splashing about in the pool a little way,ちょうどその時、彼女は少し離れたプールで何かがはねる音を聞いた。
364,35262,,
365,25518,"before,’ said Alice,) and round the neck of the bottle was a paper","前に」とアリスは言った）そして瓶の首には紙の"
366,57074,The Gryphon sat up and rubbed its eyes: then it watched the Queen till,グリフォンは起き上がって目をこすった。それから女王を
367,75059,"head!’ Those whom she sentenced were taken into custody by the soldiers,","頭を！」彼女が宣告した者たちは兵士たちに拘留された。"
368,61198,they lived at the bottom of a well--’,彼らは井戸の底に住んでいた…
369,85817,"dry enough!’ They all sat down at once, in a large ring, with the Mouse","もう十分乾いた！」彼らは皆すぐに、ネズミを"
370,95289,‘What do you know about this business?’ the King said to Alice.,「この件について何を知っている？」と王はアリスに言った。
371,21407,,
372,88749,,
373,71259,"CAN have happened to me! When I used to read fairy-tales, I fancied that","私に起こったことがあるなんて！おとぎ話を読んでいた頃は、"
374,93824,"began picking them up again as quickly as she could, for the accident of","彼女はできるだけ早くそれらを拾い始めた。なぜなら、"
375,40920,I beat him when he sneezes;,彼がくしゃみをすると私は彼を叩く。
376,86979,See how eagerly the lobsters and the turtles all advance!,ロブスターとカメがどれほど熱心に進むか見よ！
377,71717,,
378,10531,yours.”’,あなたのもの。」
379,71809,“it” means.’,「それ」が意味するもの。
380,30919,,
381,21345,"said the Duchess, as she tucked her arm affectionately into Alice’s, and","と公爵夫人は、アリスの腕に愛情を込めて腕を組みながら言った。"
382,61308,"Alice did not at all like the tone of this remark, and thought it would","アリスはこの言葉の口調が全く気に入らず、"
383,85700,"a deal too flustered to tell you--all I know is, something comes at me","あなたに言うにはあまりに動揺している…私が知っているのは、何かが私に"
384,60774,and waited.,そして待った。
385,19085,be growing small again.’ She got up and went to the table to measure,また小さくなっているようだ。」彼女は立ち上がってテーブルへ行き、測ってみた。
386,27412,,
387,97225,"So she called softly after it, ‘Mouse dear! Do come back again, and we","そこで彼女はそっとその後を追って呼んだ。「ネズミさん！また戻ってきて、"
388,48818,,
389,60750,,
390,65185,and sadly:--,そして悲しそうに：
391,98587,"YOUR temper!’ ‘Hold your tongue, Ma!’ said the young Crab, a little","あなたの癇癪を！」 「黙れ、お母さん！」と若いカニが少し"
392,22245,advantage from the change: and Alice was a good deal worse off than,その変化から利益を得た。そしてアリスは
393,39919,"‘Nothing whatever,’ said Alice.","「何一つありません」とアリスは言った。"
394,46966,,
395,89818,"Alice laughed so much at this, that she had to run back into the","アリスはこれに大笑いし、"
396,23763,you can find it.’ And she squeezed herself up closer to Alice’s side as,見つけられるわよ。」そして彼女はアリスの側にぐっと体を寄せた。
397,66437,began. Alice thought she had never seen such a curious croquet-ground in,始まった。アリスはこれまでこんなに奇妙なクロッケー場を見たことがないと思った。
398,18330,shouting ‘Off with his head!’ or ‘Off with her head!’ about once in a,一分に一度くらい「首をはねろ！」と叫びながら
399,51457,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt","真ん中に。アリスは不安そうに目をそれに釘付けにした。なぜなら、"
400,77054,"down on one knee. ‘I’m a poor man, your Majesty,’ he began.","片膝をついた。「私は貧しい男です、陛下」と彼は始めた。"
401,78564,,
402,73165,"felt quite strange at first; but she got used to it in a few minutes,","最初はかなり奇妙に感じたが、数分でそれに慣れた。"
403,59438,,
404,46708,,
405,89561,,
406,96094,"The Queen’s argument was, that if something wasn’t done about it in less","女王の主張は、もし何かが"
407,27366,"doesn’t like changing so often, you know.’","そんなに頻繁に変えるのが好きじゃないんだよ。」"
408,57352,Exactly as we were.,私たちがいたそのままで。
409,98662,"moment Five, who had been anxiously looking across the garden, called","五が、不安そうに庭を見渡していた瞬間、"
410,52940,"Will you, won’t you, will you, won’t you, won’t you join the dance?”’","踊りに加わらないか、加わるか、加わらないか、加わらないか？」"
411,13945,"‘Well, I never heard it before,’ said the Mock Turtle; ‘but it sounds","「まあ、今まで聞いたことはないけど」と代用ウミガメは言った。「でも、"
412,10224,"saying to herself ‘This is Bill,’ she gave one sharp kick, and waited to","「これはビルだわ」と独り言を言い、鋭く一蹴りして、"
413,99743,,
414,99259,,
415,48307,,
416,74072,"‘Not at first, perhaps,’ said the Hatter: ‘but you could keep it to","「最初はそうでもないかもしれない」と帽子屋は言った。「でも、"
417,88291,,
418,71038,"And will talk in contemptuous tones of the Shark,",そしてサメについて軽蔑的な口調で話すだろう。
419,27871,,
420,88350,"‘It proves nothing of the sort!’ said Alice. ‘Why, you don’t even know","「そんなこと、何の証明にもならないわ！」とアリスは言った。「だって、あなたは"
421,98708,,
422,25426,"and added with a kind of sob, ‘I’ve tried every way, and nothing seems","そして一種のすすり泣きを加えて言った。「あらゆる方法を試したけど、何も"
423,92835,generally a ridge or furrow in the way wherever she wanted to send the,たいてい彼女が送りたい場所には、畝や溝があった。
424,49242,"Soo--oop of the e--e--evening,",夕べのスープ！
425,99340,tittered audibly.,くすくすと笑った。
426,80180,"into the garden at once; but, alas for poor Alice! when she got to the","すぐに庭へ。しかし、可哀想なアリス！彼女が"
