id,person_id,original,japanese
585,45102,"However, this bottle was NOT marked ‘poison,’ so Alice ventured to taste
",
586,73518,"At this moment the door of the house opened, and a large plate came
",
587,59288,"again, it was very provoking to find that the hedgehog had unrolled
",
588,22112,"‘You mean you can’t take LESS,’ said the Hatter: ‘it’s very easy to take
",
589,33406,"were nowhere to be found: all she could see, when she looked down, was
",
590,56106,"of the window, and one foot up the chimney, and said to herself ‘Now I
",
591,30220,"
",
592,56782,"
",
593,63849,"says it kills all the rats and--oh dear!’ cried Alice in a sorrowful
",
594,87373,"‘It must be a very pretty dance,’ said Alice timidly.
",
595,30444,"them out again. That’s all.’
",
596,12000,"‘stupid,’ and that he had to ask his neighbour to tell him. ‘A nice
",
597,19434,"nurse! But I’ve got to see that the mouse doesn’t get out.” Only I don’t
",
598,24772,"Five and Seven said nothing, but looked at Two. Two began in a low
",
599,76616,"haven’t had a wink of sleep these three weeks!’
",
600,32403,"get out again.
",
601,29257,"  The Panther took pie-crust, and gravy, and meat,
",
602,44905,"the whole she thought it would be quite as safe to stay with it as to go
",
603,10034,"a kind of serpent, that’s all I can say.’
",
604,30326,"‘I’ve a right to think,’ said Alice sharply, for she was beginning to
",
605,90789,"she waited patiently.
",
606,59865,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
",
607,88870,"The Gryphon lifted up both its paws in surprise. ‘What! Never heard of
",
608,27448,"‘No, no! The adventures first,’ said the Gryphon in an impatient tone:
",
609,58487,"
",
610,37558,"question is, what?’
",
611,61817,"
",
612,14111,"
",
613,49339,"faces, so that they couldn’t see it?’ So she stood still where she was,
",
614,65520,"being drowned in my own tears! That WILL be a queer thing, to be sure!
",
615,37308,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to
",
616,39657,"anxiously about as it went, as if it had lost something; and she heard
",
617,21287,"uglifying!’ it exclaimed. ‘You know what to beautify is, I suppose?’
",
618,93726,"‘important--unimportant--unimportant--important--’ as if he were trying
",
619,39641,"
",
620,70024,"    The pepper when he pleases!’
",
621,50035,"‘Chorus again!’ cried the Gryphon, and the Mock Turtle had just begun
",
622,70601,"
",
623,58668,"
",
624,52610,"
",
625,89737,"
",
626,28609,"‘And who is Dinah, if I might venture to ask the question?’ said the
",
627,80485,"This was such a new idea to Alice, that she was quite silent for a
",
628,11686,"
",
629,84681,"  *    *    *    *    *    *    *
",
630,68807,"she thought, and looked into its eyes again, to see if there were any
",
631,46233,"But here, to Alice’s great surprise, the Duchess’s voice died away, even
",
632,10389,"
",
633,27198,"
",
634,23880,"wig, (look at the frontispiece if you want to see how he did it,) he did
",
635,40038,"‘Stolen!’ the King exclaimed, turning to the jury, who instantly made a
",
636,29250,"
",
637,36008,"this bottle does. I do hope it’ll make me grow large again, for really
",
638,47664,"
",
639,10680,"
",
640,63152,"a VERY turn-up nose, much more like a snout than a real nose; also its
",
641,19341,"
",
642,23097,"book her sister was reading, but it had no pictures or conversations in
",
643,71185,"Gryphon.
",
644,61986,"The Dormouse again took a minute or two to think about it, and then
",
645,77433,"
",
646,82678,"was beating her violently with its wings.
",
647,50047,"
",
648,39346,"And so she went on, taking first one side and then the other, and making
",
649,14421,"dry me at all.’
",
650,93538,"tail about in a melancholy way, being quite unable to move. She soon got
",
651,48399,"diamonds, and walked two and two, as the soldiers did. After these came
",
652,27923,"little way forwards each time and a long way back, and barking hoarsely
",
653,63173,"‘It is wrong from beginning to end,’ said the Caterpillar decidedly, and
",
654,70059,"the royal children; there were ten of them, and the little dears came
",
655,13189,"court.
",
656,33596,"introduce it.’
",
657,43434,"CHAPTER X. The Lobster Quadrille
",
658,38795,"The Hatter opened his eyes very wide on hearing this; but all he SAID
",
659,48997,"vanishing so suddenly: you make one quite giddy.’
",
660,62398,"
",
661,27483,"
",
662,40704,"   ‘In my youth,’ Father William replied to his son,
",
663,18497,"those long words, and, what’s more, I don’t believe you do either!’ And
",
664,17623,"
",
665,28857,"
",
666,19018,"
",
667,94828,"This did not seem to encourage the witness at all: he kept shifting
",
668,99043,"On this the White Rabbit blew three blasts on the trumpet, and then
",
669,34651,"appeared; but she ran off as hard as she could, and soon found herself
",
670,96357,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
",
671,95241,"them Alice recognised the White Rabbit: it was talking in a hurried
",
672,58113,"‘Mine is a long and a sad tale!’ said the Mouse, turning to Alice, and
",
673,93969,"  Was kindly permitted to pocket the spoon:
",
674,80421,"‘It goes on, you know,’ the Hatter continued, ‘in this way:--
",
675,54419,"
",
676,56384,"‘You may not have lived much under the sea--’ [‘I haven’t,’ said
",
677,40832,"other side of the court.
",
678,28500,"
",
679,15376,"perfectly idiotic!’ And she opened the door and went in.
",
680,75736,"‘There might be some sense in your knocking,’ the Footman went on
",
681,60418,"
",
682,75357,"‘I never went to him,’ the Mock Turtle said with a sigh: ‘he taught
",
683,49236,"
",
684,85615,"to ask.
",
685,38178,"with his tea spoon at the March Hare,) ‘--it was at the great concert
",
686,78304,"now? That’ll be a comfort, one way--never to be an old woman--but
",
687,55954,"
",
688,15851,"‘You might just as well say,’ added the March Hare, ‘that “I like what I
",
689,56806,"her a good deal until she made out what it was: she was beginning to
",
690,86790,"voice, ‘Why the fact is, you see, Miss, this here ought to have been a
",
691,84921,"a doze; but, on being pinched by the Hatter, it woke up again with
",
692,26520,"putting things!’
",
693,48978,"‘Pepper, mostly,’ said the cook.
",
694,97857,"herself. ‘Shy, they seem to put everything upon Bill! I wouldn’t be in
",
695,80128,"think you could draw treacle out of a treacle-well--eh, stupid?’
",
696,39087,"‘It’s the thing Mock Turtle Soup is made from,’ said the Queen.
",
697,74233,"Alice glanced rather anxiously at the cook, to see if she meant to take
",
698,34236,"‘I don’t think they play at all fairly,’ Alice began, in rather a
",
699,60312,"
",
700,20126,"on.’
",
701,91269,"(she was obliged to say ‘creatures,’ you see, because some of them were
",
702,45852,"
",
703,70112,"‘Ah, well! It means much the same thing,’ said the Duchess, digging her
",
704,60216,"
",
705,53272,"to suit them!’
",
706,66100,"Here the Dormouse shook itself, and began singing in its sleep ‘Twinkle,
",
707,21022,"lullaby to it as she did so, and giving it a violent shake at the end of
",
708,43227,"thing is to find my way into that lovely garden. I think that will be
",
709,77432,"“it” means.’
",
710,82262,"‘I could tell you my adventures--beginning from this morning,’ said
",
711,13080,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
",
712,57445,"certainly did NOT, being made entirely of cardboard.)
",
713,40234,"mouse-traps, and the moon, and memory, and muchness--you know you say
",
714,29164,"There seemed to be no use in waiting by the little door, so she went
",
715,91949,"
",
716,74312,"
",
717,28193,"enough for it to speak with.
",
718,41353,"
",
719,67424,"‘Once upon a time there were three little sisters,’ the Dormouse began
",
720,22095,"set off at once, and ran till she was quite tired and out of breath, and
",
721,80583,"‘I wish you wouldn’t squeeze so.’ said the Dormouse, who was sitting
",
722,12778,"makes them so shiny?’
",
723,77093,"
",
724,83170,"Alice a little timidly: ‘but it’s no use going back to yesterday,
",
725,23766,"that was sitting on the top with its arms folded, quietly smoking a long
",
726,50207,"
",
727,47977,"
",
728,20252,"out of sight; and an old Crab took the opportunity of saying to her
",
729,80361,"hoarse, feeble voice: ‘I heard every word you fellows were saying.’
",
730,61663,"
",
731,57161,"
",
732,71912,"
",
733,35634,"   Pennyworth only of beautiful Soup?
",
734,21014,"‘Come on, then!’ roared the Queen, and Alice joined the procession,
",
735,82827,"childhood: and how she would gather about her other little children, and
",
736,40454,"
",
737,20981,"neck would bend about easily in any direction, like a serpent. She had
",
738,75304,"
",
739,59152,"desperate that she was ready to ask help of any one; so, when the Rabbit
",
740,71222,"
",
741,68911,"too much frightened to say a word, but slowly followed her back to the
",
742,76937,"
",
743,36759,"was over, and both the hedgehogs were out of sight: ‘but it doesn’t
",
744,25536,"again, no wonder she felt unhappy.
",
745,81379,"
",
746,74262,"the Conqueror, whose cause was favoured by the pope, was soon submitted
",
747,26181,"up and to stand on their hands and feet, to make the arches.
",
748,30743,"‘But I’m not used to it!’ pleaded poor Alice in a piteous tone. And
",
749,98424,"   But, now that I’m perfectly sure I have none,
",
750,54189,"Just then her head struck against the roof of the hall: in fact she was
",
751,25012,"
",
752,33600,"The Fish-Footman began by producing from under his arm a great letter,
",
753,36903,"finger VERY deeply with a knife, it usually bleeds; and she had never
",
754,34482,"
",
755,14579,"
",
756,21331,"
",
757,97630,"remedies--’
",
758,47435,"moment that it was looking for the fan and the pair of white kid gloves,
",
759,99262,"‘Thank you,’ said Alice, ‘it’s very interesting. I never knew so much
",
760,31574,"
",
761,55346,"is, you know. Please, Ma’am, is this New Zealand or Australia?’ (and
",
762,80681,"sure she would catch a bad cold if she did not get dry very soon.
",
763,59730,"for the moment she quite forgot how to speak good English); ‘now I’m
",
764,45746,"
",
765,74438,"‘What I was going to say,’ said the Dodo in an offended tone, ‘was, that
",
766,31931,"
",
767,78874,"
",
768,37730,"
",
769,75165,"
",
770,15567,"  While the Owl had the dish as its share of the treat.
",
771,15126,"Alice opened the door and found that it led into a small passage, not
",
772,22569,"[‘I only wish it was,’ the March Hare said to itself in a whisper.)
",
773,40525,"
",
774,28240,"growing, and she was quite surprised to find that she remained the same
",
775,59993,"‘Found WHAT?’ said the Duck.
",
776,11874,"have got altered.’
",
777,89265,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt
",
778,27061,"‘Is that the way YOU manage?’ Alice asked.
",
779,36947,"
",
780,84163,"     “Up above the world you fly,
",
781,62448,"birds and animals that had fallen into it: there were a Duck and a Dodo,
",
